pkEventId,fkSiteId,eventCode,description,corpsPermitNumber,vesselName,requestDate,conclusionDate,fkMemberIdprojectManager,fkFileLocationId,fkImpactedWatersId,crdpermitNumber,entityLegalName,totalEventEnvironmentalImpacts,totalEventAuthorizedImpacts,mitigationArea,actions,eventApplicantAgents,eventAttachments,eventNotes,coastalPermitMember,projects,pkSiteId,commonName,siteNumber,latSeconds,longSeconds,dnrverified,projectAddress,altLocDesc,pin,city,xrefSiteNumber,lotPhaseDistrict,fkSubDivisionId,fkWaterWayId,fkCountyId,fkIslandId,fkWaterwayTypeId,subDivisionHasRestriction,subDivisionRestriction,waterwayHasRestriction,waterwayRestriction,totalSiteImpacts,allPermitsLastExpiryDate,marinaLeaseLastExpiryDate,isAllPermitsExpired,isMarinaLeaseExpired,historicalTracking,historicalEventMemos,historicalDeletedSiteRecs,historicalCorpsPermitNums,historicalSiteHistory,isLockedForEdit,fkLastLockedBy,lastLockedAt,systemLockerBit,fkSubDivision,fkWaterWay,fkCounty,fkIsland,fkWaterwayType,siteStructures,coordinates,siteTypes,projectTypes,latitude,longitude
4422,1812,CMP19960008,Add Floats to Existing Community Dock,960002020,,1996-03-12T00:00:00,1996-03-12T00:00:00,-2,6,1,CMP#312,,0.09285,0.09285,0.0,[],"[{""pkEventApplicantAgentId"": 8843, ""fkEventId"": 4422, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Cawthon"", ""firstName"": ""Edward"", ""mi"": "" "", ""company"": ""Shell Point Property Owners"", ""address1"": ""Rt. 3 Box 3235x"", ""address2"": """", ""city"": ""Townsend"", ""state"": ""Ga"", ""zip"": ""31331"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 8844, ""fkEventId"": 4422, ""fkApplicantAgentTypeId"": 2, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Shell Point Property Owners"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1812,Shell Point Community Dock,03121996_120000AM,113584.104,-292921.02,True,Shell Point Dock Road NE,Rt. 3 Box 220,,Townsend,,,440.0,258,101,-2.0,14,False,,False,,0.25237,2012-01-01T00:00:00,2026-03-24T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.55114,-81.36695
4428,1813,CMP19960007,Wood Bridge Crossing Tidal Ditch,950014800,,1996-03-12T00:00:00,1996-03-12T00:00:00,-2,6,1,CMP#313,,0.00799,0.00799,0.0,[],"[{""pkEventApplicantAgentId"": 8855, ""fkEventId"": 4428, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""ARCHER"", ""firstName"": ""Mr. MrsGeorge/Karen"", ""mi"": ""E"", ""company"": """", ""address1"": ""18 Black Forest Dr."", ""address2"": """", ""city"": ""Savannah"", ""state"": ""Ga"", ""zip"": ""31410"", ""eventApplicantAgentContacts"": []}]",[],[],,,1813,Peninsula south of terminal end of Brevard Point Road,03121996_120100AM,115228.476,-291441.564,True,Brevard Point Road,,,Savannah,,Lot 56,48.0,263,28,67.0,18,False,,False,,0.00799,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.007909999999995,-80.95599
4440,1817,CMP19960006,Concrete Bridge to Hammock,950016170,,1996-03-12T00:00:00,1996-03-12T00:00:00,-2,13,1,CMP#314,,0.1,0.1,0.0,[],"[{""pkEventApplicantAgentId"": 8880, ""fkEventId"": 4440, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Inglet"", ""firstName"": ""Linda"", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 8879, ""fkEventId"": 4440, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Jeff Williams"", ""firstName"": """", ""mi"": "" "", ""company"": ""Sligh"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""GA"", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1817,Dolphin Island Preservation,03121996_120100PM,114559.0398,-292869.0792,True,109 Picket Row,"190 Acre Hammock, 1359th GMD, By I-95",,Isle Of Wight,,,-2.0,168,92,18.0,14,True,,False,,0.84568,2027-03-29T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.8219555,-81.352522
4383,1798,CMP19960005,"Dredge Channel, Relocate Floats & Add Bait Tank **See LEG20180011**",950006950 / 940008870,,1996-02-19T00:00:00,1996-02-19T00:00:00,27,6,-3,CMP#311,,0.80808,0.73439,0.0,[],"[{""pkEventApplicantAgentId"": 8765, ""fkEventId"": 4383, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Goodman"", ""firstName"": ""Mr.Arthur"", ""mi"": "" "", ""company"": ""Yellow Bluff Marina/Fish Camp"", ""address1"": ""118 Yellow Bluff Rd."", ""address2"": ""79 Ashley Creek Drive"", ""city"": ""Midway"", ""state"": ""Ga"", ""zip"": ""31320"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 8766, ""fkEventId"": 4383, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Ren Keel"", ""firstName"": """", ""mi"": "" "", ""company"": ""YELLOW BLUFF S/D"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1798,Yellow Bluff Marina,02191996_120100AM,114155.5788,-292462.1172,True,118 Yellow Bluff Rd.,196 Marina Drive,,Midway,LEG20180011,"39.03 Acres Colonels Island, 1359th GMD",568.0,7,92,15.0,3,False,,False,,0.81032,2024-09-22T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],31.709883,-81.239477
715,290,CMP19960004,Marina expansion & dredging,920005150,,1996-02-09T00:00:00,1996-02-09T00:00:00,-2,6,-3,CMP#310,,0.70505,0.60239,0.0,[],"[{""pkEventApplicantAgentId"": 1429, ""fkEventId"": 715, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Rayburn"", ""firstName"": ""Mr.Jim"", ""mi"": "" "", ""company"": ""Savannah Yacht Club"", ""address1"": ""Rt. 6 Box 271"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""Ga"", ""zip"": ""31410"", ""eventApplicantAgentContacts"": []}]",[],[],,,290,Savannah Yacht Club Facility,06091976_120100PM,115268.328,-291664.08,True,730 Bradley Point Road,,,Savannah,,,44.0,299,28,66.0,3,False,,False,,0.15643,2030-11-14T00:00:00,2031-05-30T00:00:00,False,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.01898,-81.01780000000001
4341,1779,CMP19960003,Change of Use: Private Dock to 8-Lot Community Dock,950001620,,1996-01-16T00:00:00,1996-01-16T00:00:00,-2,6,1,CMP#309,,0.03554,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 8681, ""fkEventId"": 4341, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""HENDRIX"", ""firstName"": ""T."", ""mi"": ""L"", ""company"": """", ""address1"": """", ""address2"": ""P.O. Box 30498"", ""city"": ""Savannah"", ""state"": ""Ga"", ""zip"": ""31410"", ""eventApplicantAgentContacts"": []}]",[],[],,,1779,Mentzer,01161996_120000AM,114587.856,-292567.428,True,31 Tivoli Lane,64 Tivoli Trail Road,063 02 077 001,Richmond Hill,,Lot 1,125.0,296,18,-2.0,14,False,,False,,0.13131,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.82996,-81.26873
618,273,CMP19960002,Marina Store Expansion,074 OYN 003107,,1996-04-21T00:00:00,1996-04-21T00:00:00,-2,6,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 1236, ""fkEventId"": 618, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Kurilla"", ""firstName"": ""Mr.Paul"", ""mi"": "" "", ""company"": ""The Landings Association, Inc."", ""address1"": ""600 Landings Way South"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31411"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 1235, ""fkEventId"": 618, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Dan Scott"", ""firstName"": """", ""mi"": "" "", ""company"": ""EMC"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,273,Delegal Creek Marina (Landings Association,05141975_120000AM,114805.008,-291822.012,True,1 Marina Drive,,10325 01007,,03302006_0909 / 05101982_120000AM,,493.0,89,28,56.0,3,False,,False,,3.77535,2018-02-11T00:00:00,2018-04-30T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.89028,-81.06166999999999
4320,2,CMP19950017,Pile Supported Pier & Gantry Crane,,,1995-12-11T00:00:00,1995-12-11T00:00:00,-2,6,1,CMP#308,,0.06118,0.06118,0.0,[],"[{""pkEventApplicantAgentId"": 8640, ""fkEventId"": 4320, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""GILMAN PAPER COMPANY"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,2,Gilman Paper/Durango (North River Development),11091970_120100AM,110642.904,-293543.424,True,,SR 40 Osborne Road,,,05011991_120000AM,723 Acres,313.0,220,23,-2.0,14,False,,False,,64.20611,2028-02-14T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],30.73414,-81.53984
3984,1615,CMP19950016,Add 12'x160' & 12' x 425' Floats for Cruise Ship Mooring for Olympic Games,940001281,,1995-05-04T00:00:00,1995-12-11T00:00:00,-2,6,1,CMP#293,,0.2157,0.16116,0.0,[],"[{""pkEventApplicantAgentId"": 7967, ""fkEventId"": 3984, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Scurry"", ""firstName"": ""Wick"", ""mi"": "" "", ""company"": ""J. &. W. Corporation"", ""address1"": """", ""address2"": ""P.O.Box 21565"", ""city"": ""Hilton Head"", ""state"": ""SC"", ""zip"": ""29925"", ""eventApplicantAgentContacts"": []}]",[],[],,,1615,River Street Market Landing (J&W Commercial Dock),02011995_120000AM,115490.916,-291910.428,True,504 East River Street,502 East River Street / 504 River Street,20004 06001,Savannah,03301990_120300AM,FRONT WHARF LT 7 W PT 8 + ALL OF 4 5 6 EASEMENT 4,-2.0,260,28,-2.0,14,False,,False,,0.05455,2031-02-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.08081,-81.08623
1808,677,CMP19950015,Replace Plant 1 Dock Facilities,950010100,,1995-10-26T00:00:00,1995-10-26T00:00:00,34,6,1,CMP#304,,0.18021,0.0186,0.0,[],"[{""pkEventApplicantAgentId"": 3616, ""fkEventId"": 1808, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Summers"", ""firstName"": ""Mr.Pratt"", ""mi"": "" "", ""company"": ""Colonial Oil Industries, Inc."", ""address1"": ""101 N. Lathrop Avenue"", ""address2"": ""P.O. Box 576"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31502-0576"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 3615, ""fkEventId"": 1808, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Davisson"", ""firstName"": """", ""mi"": "" "", ""company"": ""Moffatt & NicholEngineers, Inc."", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,677,"Colonial Oil (Colonial Terminal, Enmark, Diamond Manufacturing) Plants 1 & 2",04141988_120200PM,115545.2796,-291991.9644,True,,"RM 17.5, 16.4 (Plant 2) &  15.8 (Plant 1)",,Hutchinson Island,10012002_015700,,-2.0,260,28,25.0,14,False,,False,,13.85233,2031-02-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.095911,-81.108879
4289,1750,CMP19950014,4' x 30' Boat Ramp & Service Dock Facility,950013440,,1995-10-26T00:00:00,1995-10-26T00:00:00,-2,6,1,CMP#306,,0.02685,0.02685,0.0,[],"[{""pkEventApplicantAgentId"": 8578, ""fkEventId"": 4289, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""McKensie"", ""firstName"": ""Mr.Ted"", ""mi"": "" "", ""company"": ""Chat, Co. Eng. Dept."", ""address1"": """", ""address2"": ""P.O. Box1746"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31402"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 8577, ""fkEventId"": 4289, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Scott Glass"", ""firstName"": """", ""mi"": "" "", ""company"": ""Savannah Rowing Club"", ""address1"": ""P.O.Box 13603"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31416"", ""eventApplicantAgentContacts"": []}]",[],[],,,1750,Kings Ferry/Ogeechee Public Ramp,10261995_120200AM,115122.78,-292636.62,True,,US Hwy. 17,,Savannah,,,-2.0,227,28,-2.0,14,False,,False,,0.02685,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.97855,-81.28795
1502,543,CMP19950013,Wave Attenuator,940001410,,1995-10-26T00:00:00,1995-10-26T00:00:00,-2,6,1,CMP#305,"Golden Isles Condominium Dock Owner's Association, Inc.",0.71786,0.20821,0.0,[],"[{""pkEventApplicantAgentId"": 3003, ""fkEventId"": 1502, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Ferrelle, Pres."", ""firstName"": ""John"", ""mi"": ""R"", ""company"": ""Frederica Yacht Club, Inc."", ""address1"": """", ""address2"": ""P.O. Box 20064"", ""city"": ""St. Simons Island"", ""state"": ""GA"", ""zip"": ""31522"", ""eventApplicantAgentContacts"": []}]",[],[],,,543,"Riverwatch Common (Frederica Yacht Club, Shipwreck, Golden Isles Condos)",05131986_120400AM,112200.12,-293104.836,True,1 Marina Drive,SSI Causeway By Golden Isles Marina,,Brunswick,12072006_120800PM,,-2.0,117,66,59.0,14,False,,False,,3.29611,2017-01-20T00:00:00,2015-12-31T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.1667,-81.41801000000001
2137,767,CMP19950012,"Marine Railway, dredge, bulkhead",950009330,,1995-10-26T00:00:00,1995-10-26T00:00:00,-2,6,-3,CMP#307,,0.60721,0.60721,0.0,[],"[{""pkEventApplicantAgentId"": 4274, ""fkEventId"": 2137, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""VanPuffelen"", ""firstName"": ""John"", ""mi"": "" "", ""company"": ""Savannah Marine Services"", ""address1"": """", ""address2"": ""Post Office Drawer 788"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31402"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 4273, ""fkEventId"": 2137, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Eddy Myatt"", ""firstName"": """", ""mi"": "" "", ""company"": """", ""address1"": ""630 Early Street"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31405"", ""eventApplicantAgentContacts"": []}]",[],[],,,767,Savannah Marine Services,01301989_120000AM,115510.86,-291941.496,True,,RM 14.5,,,09061988_120000AM,,-2.0,260,28,25.0,14,False,,False,,0.10216,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.08635,-81.09486
4249,1735,CMP19950011,Enlarge Fixed Deck,950013501,,1995-10-12T00:00:00,1995-10-20T00:00:00,-2,6,1,CMP#303,,0.00919,0.00423,0.0,[],"[{""pkEventApplicantAgentId"": 8498, ""fkEventId"": 4249, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""DNR Ft. King George"", ""address1"": """", ""address2"": ""P.O. Box 771"", ""city"": ""Darien"", ""state"": ""GA"", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1735,DNR Ft. King George Historic Site,10201995_120000AM,112909.7988,-293093.3484,True,302 McIntosh Road,,,,,,-2.0,27,101,-2.0,3,False,,False,,0.20502,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.363833,-81.41481900000001
4119,1673,CMP19950010,Community Dock & Boat Hoist: Moved to Lot 61,,,1995-10-17T00:00:00,1995-10-17T00:00:00,-2,6,1,CMP#297,,0.08664,0.08664,0.0,[],"[{""pkEventApplicantAgentId"": 8238, ""fkEventId"": 4119, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Smith"", ""firstName"": ""Lamar"", ""mi"": "" "", ""company"": ""South Prop Development"", ""address1"": """", ""address2"": ""P.O. Box 1648"", ""city"": ""Reidsville"", ""state"": ""GA"", ""zip"": ""30543"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 8237, ""fkEventId"": 4119, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Steve Ansley"", ""firstName"": """", ""mi"": "" "", ""company"": ""Ansley Marin Construction"", ""address1"": ""6805 Basin Rd."", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31429"", ""eventApplicantAgentContacts"": []}]",[],[],,,1673,Marsh Harbor (Bryan Co.) Community Dock,06121995_120000AM,114581.736,-292564.62,True,7 Catherine View,,,Richmond Hill,,Lot #61,266.0,296,18,-2.0,14,False,,False,,0.08664,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.82826,-81.26795
2756,1072,CMP19950009,Construct Community Dock,940005550,,1995-10-01T00:00:00,1995-10-01T00:00:00,-2,6,1,CMP#301,,0.0582,0.01853,0.0,[],"[{""pkEventApplicantAgentId"": 5511, ""fkEventId"": 2756, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Underwood"", ""firstName"": ""John"", ""mi"": ""L"", ""company"": ""Barbour River Club"", ""address1"": ""Route 2 Box 2277"", ""address2"": """", ""city"": ""Townsend"", ""state"": ""GA"", ""zip"": ""31331"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 5512, ""fkEventId"": 2756, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Mindi Morrell"", ""firstName"": """", ""mi"": "" "", ""company"": ""dock supply"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1072,Barbour River Club Dock,01031992_120000AM,113831.76996,-292548.30984,True,1636 Goulds Landing Road NE,,0082E 0045,Townsend,,GOULD'S LANDING PH II TRACT II,-2.0,12,101,-2.0,14,False,,False,,0.12764,2031-02-25T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.6199361,-81.2634194
4237,1730,CMP19950008,Public Boat Ramp Extension on Old RR Tressel & Boardwalk: Phase I,950013220,,1995-10-01T00:00:00,1995-10-01T00:00:00,-2,6,1,CMP#302,,0.33177,0.33177,0.0,[],"[{""pkEventApplicantAgentId"": 8474, ""fkEventId"": 4237, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Hannaford, Clerk"", ""firstName"": ""Mr.George"", ""mi"": ""L"", ""company"": ""City Of Woodbine"", ""address1"": """", ""address2"": ""P.O. Box 26"", ""city"": ""Woodbine"", ""state"": ""Ga"", ""zip"": ""31569"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 8473, ""fkEventId"": 4237, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""W.S. Ledbetter, Jr."", ""firstName"": """", ""mi"": "" "", ""company"": ""Architech"", ""address1"": ""1522 Richmond St."", ""address2"": ""P.O. Box 1718"", ""city"": ""Brunswick"", ""state"": ""Ga"", ""zip"": ""31521"", ""eventApplicantAgentContacts"": []}]",[],[],,,1730,Satilla River Public Dock & City Of Woodbine Boardwalk,10011995_120100AM,111503.556,-294206.688,True,Bedell Ave & E. 1st Street,Fat Godley Bridge,,Woodbine,,,-2.0,259,23,-2.0,14,False,,False,,0.74665,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],30.973209999999998,-81.72408
4214,1719,CMP19950007,Dredge 800 CY to Deepen Existing Boat Hoist Facility;  400 cy Annual Maintenance Dredging; Add 10' x 295' Floats: Reconfigure Facility; Add Boat Lift and Building on Fuel Dock,930002841,,1995-03-01T00:00:00,1995-09-21T00:00:00,-2,6,1,CMP#299,,0.7365,0.35762,0.0,[],"[{""pkEventApplicantAgentId"": 45407, ""fkEventId"": 4214, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Small Business Administration"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,1719,"Thunderbolt Harbor Condo Marina Phase I And II (B&B Marina, Ambos Marine)",09211995_120100PM,115309.26,-291780.18,True,2902 River Drive,,30005 05012,Thunderbolt,11091984_120000AM,Common Area & Water Bottom Area,-2.0,320,28,-2.0,14,True,,False,,10.95011,2020-11-07T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.03035,-81.05005
4193,1709,CMP19950005,"MERGED with 10102006_120000PM
Community Dock with Covered Deck on Uplands",950008260,,1995-08-11T00:00:00,1995-08-11T00:00:00,-2,6,1,CMP#298,,0.06671,0.06671,0.0,[],"[{""pkEventApplicantAgentId"": 8386, ""fkEventId"": 4193, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Nutting"", ""firstName"": ""Bill"", ""mi"": "" "", ""company"": ""Clay Sikes Development"", ""address1"": """", ""address2"": ""P.O.Box 727"", ""city"": ""Allenhurst"", ""state"": ""GA"", ""zip"": ""31301"", ""eventApplicantAgentContacts"": []}]",[],[],,,1709,"South Newport MB (Tidewaters Solutions, South Newport Village RV)",08111995_120000AM,113928.192,-293008.752,True,39 Sawgrass Lane,,,Riceboro,05292020_025828PM,"Parcel 5, 5-D & 5-C",-2.0,275,92,-2.0,14,False,,False,,0.13342,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.64672,-81.39132
4120,1673,CMP19950004,Community Dock on Lot 62: Appealed,950004380,,1995-06-12T00:00:00,1995-06-12T00:00:00,-2,6,1,CMP#297,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 8240, ""fkEventId"": 4120, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Smith"", ""firstName"": ""Lamar"", ""mi"": "" "", ""company"": ""South Prop Development"", ""address1"": """", ""address2"": ""P.O. Box 1648"", ""city"": ""Reidsville"", ""state"": ""GA"", ""zip"": ""30543"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 8239, ""fkEventId"": 4120, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Steve Ansley"", ""firstName"": """", ""mi"": "" "", ""company"": ""Ansley Marin Construction"", ""address1"": ""6805 Basin Rd."", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31429"", ""eventApplicantAgentContacts"": []}]",[],[],,,1673,Marsh Harbor (Bryan Co.) Community Dock,06121995_120000AM,114581.736,-292564.62,True,7 Catherine View,,,Richmond Hill,,Lot #61,266.0,296,18,-2.0,14,False,,False,,0.08664,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.82826,-81.26795
4105,1668,CMP19950003,"UNABLE TO LOCATE COUNTY FILE 2/18/23 - May be in CMPA Folder
Gazebo & Float",950002770,,1995-06-02T00:00:00,1995-06-02T00:00:00,-2,6,1,CMP#296,,0.01664,0.01664,0.0,[],"[{""pkEventApplicantAgentId"": 8210, ""fkEventId"": 4105, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Turner"", ""firstName"": ""Brett"", ""mi"": "" "", ""company"": ""Brookwood Properties"", ""address1"": ""4215 So. Blvd. Suite 160"", ""address2"": """", ""city"": ""Jacksonville"", ""state"": ""FL"", ""zip"": ""32216"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 8209, ""fkEventId"": 4105, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Steve Ansley"", ""firstName"": """", ""mi"": "" "", ""company"": ""Ansley Marine Construction"", ""address1"": ""6805 Basin Road"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31419"", ""eventApplicantAgentContacts"": []}]",[],[],,,1668,Seascape (C-Scape) Community Dock & Pond,06021995_120000AM,114628.176,-292815.612,True,,Bwtween 837 & 775 Seascape Drive,,Richmond Hill,04241974_120000AM,,426.0,168,18,-2.0,14,False,,False,,0.02628,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.841160000000002,-81.33767
1459,533,CMP19950002,Add Service Dock to Public Ramp,,,1995-05-30T00:00:00,1995-05-30T00:00:00,-2,6,1,CMP#295,,0.02827,0.02827,0.0,[],"[{""pkEventApplicantAgentId"": 2917, ""fkEventId"": 1459, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Chatham County"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 2918, ""fkEventId"": 1459, ""fkApplicantAgentTypeId"": 2, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""DNR/CRD"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,533,DNR Lazaretto Creek Public Dock,12171985_120100PM,115251.012,-291182.724,True,Lazaretto Creek Boat Ramp,Hwy 80 Tybee Road,,Savannah,,,-2.0,190,28,40.0,3,False,,False,,0.49681,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.01417,-80.88409
3983,1615,CMP19950001,"Platform & Float, Then Added 2 Floats for Cruise Ships for Olympic Games",940001280 & 940001281,,1994-02-14T00:00:00,1995-02-23T00:00:00,-2,6,1,CMP#293,,0.05455,0.05455,0.0,[],"[{""pkEventApplicantAgentId"": 7965, ""fkEventId"": 3983, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Scurry"", ""firstName"": ""Wick"", ""mi"": "" "", ""company"": ""J. &. W. Corporation"", ""address1"": """", ""address2"": ""P.O.Box 21565"", ""city"": ""Hilton Head"", ""state"": ""SC"", ""zip"": ""29925"", ""eventApplicantAgentContacts"": []}]",[],[],,,1615,River Street Market Landing (J&W Commercial Dock),02011995_120000AM,115490.916,-291910.428,True,504 East River Street,502 East River Street / 504 River Street,20004 06001,Savannah,03301990_120300AM,FRONT WHARF LT 7 W PT 8 + ALL OF 4 5 6 EASEMENT 4,-2.0,260,28,-2.0,14,False,,False,,0.05455,2031-02-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.08081,-81.08623
